id	question_id	answer	text	chapter	chapter_id	verse_id	well_formed	question	option_1	option_2	option_3	option_4	options
359	501	ग	भावप्रकाशनिघण्टु 	नवनीत		4	1	चक्षुष्य नवनीत कौन सा है	(क.) गव्यं नवनीतं	(ख.) माहिषं नवनीतं	(ग.) दुग्धोत्थम नवनीतं	(घ.) तत्काल निकाला हुआ नवनीतं	(क.) गव्यं नवनीतं (ख.) माहिषं नवनीतं (ग.) दुग्धोत्थम नवनीतं (घ.) तत्काल निकाला हुआ नवनीतं
360	502	क	भावप्रकाशनिघण्टु 	घृत		16	1	पुराण घृत किसे कहते है	(क.) 1 वर्ष पुराना	(ख.) 2 वर्ष पुराना	(ग.) 10 वर्ष पुराना	(घ.) 100 वर्ष पुराना	(क.) 1 वर्ष पुराना (ख.) 2 वर्ष पुराना (ग.) 10 वर्ष पुराना (घ.) 100 वर्ष पुराना
361	503	घ	भावप्रकाशनिघण्टु 	घृत		13	0	विषनाशक घृत	(क.) नारी घृत	(ख.) आविक	(ग.) माक्षिष	(घ.) वडवा	(क.) नारी घृत (ख.) आविक (ग.) माक्षिष (घ.) वडवा
362	504	ग	भावप्रकाशनिघण्टु 	घृत		12	0	अमृतोपमम् घृत	(क.) माहिष घृत	(ख.) गव्य	(ग.) स्त्री	(घ.) औष्ट्र	(क.) माहिष घृत (ख.) गव्य (ग.) स्त्री (घ.) औष्ट्र
363	505	घ	भावप्रकाशनिघण्टु 	घृत		9	0	क्रिमि, कुष्ठ, गुल्म, उदर रोग नाशक घृत	(क.) गव्य घृत	(ख.) ह्यस्तन	(ग.) आविक	(घ.) औष्ट्र	(क.) गव्य घृत (ख.) ह्यस्तन (ग.) आविक (घ.) औष्ट्र
364	506	क		घृत			0	कास, श्वास, क्षय में हितकर घृत	(क.) अज	(ख.) आविक	(ग.) गव्य	(घ.) माहिष	(क.) अज (ख.) आविक (ग.) गव्य (घ.) माहिष
365	507	क	भावप्रकाशनिघण्टु 	घृत		7	0	वीर्य वर्धक घृत	(क.) माहिष	(ख.) अज	(ग.) औष्ट्र	(घ.) गव्य	(क.) माहिष (ख.) अज (ग.) औष्ट्र (घ.) गव्य
366	508	ख	भावप्रकाशनिघण्टु 	घृत		4	1	विशेषेण चक्षुष्यं' घृत कौन सा है	(क.) माहिष	(ख.) गव्य	(ग.) औष्ट्र	(घ.) ह्यस्तन	(क.) माहिष (ख.) गव्य (ग.) औष्ट्र (घ.) ह्यस्तन
367	509	क	भावप्रकाशनिघण्टु 	मूत्र	1	7	1	भावप्रकाश में मूत्र वर्ग में कितने प्रकार के सूत्रों का वर्णन किया गया है	(क.) 2	(ख.) 3	(ग.)  5	(घ.)  7	(क.) 2 (ख.) 3 (ग.)  5 (घ.)  7
368	510	घ	भावप्रकाशनिघण्टु 	मूत्र	1	7	1	भावप्रकाश ने मूत्र वर्ग में कौन से मूत्र का वर्णन नहीं किया है	(क.) गोमूत्र	(ख.) मनुष्य मूत्र	(ग.) दोनों	(घ.) आविक मूत्र	(क.) गोमूत्र (ख.) मनुष्य मूत्र (ग.) दोनों (घ.) आविक मूत्र
369	511	ख	भावप्रकाशनिघण्टु 	तैल		7	0	श्रेष्ठ तैल	(क.) सर्षप	(ख.) तिल	(ग.) तुवरी	(घ.) अतसी	(क.) सर्षप (ख.) तिल (ग.) तुवरी (घ.) अतसी
370	512	ग	भावप्रकाशनिघण्टु 	तैल	8	11	1	निम्नलिखित में कौन सा तेल बृहण एवं लेखन कर्म दोनों करता है	(क.) सर्षप	(ख.) तिल	(ग.) राई	(घ.) अतसी	(क.) सर्षप (ख.) तिल (ग.) राई (घ.) अतसी
371	513	ख	भावप्रकाशनिघण्टु 	तैल		12	0	हीन वीर्य घृत है	(क.) <1 वर्ष पुराना होने पर पकाया जाता है	(ख.) >1 वर्ष पुराना होने पर पकाया जाता है	(ग.) 10 वर्ष पुराना घृत	(घ.) 100 वर्ष पुराना घृत	(क.) <1 वर्ष पुराना होने पर पकाया जाता है (ख.) >1 वर्ष पुराना होने पर पकाया जाता है (ग.) 10 वर्ष पुराना घृत (घ.) 100 वर्ष पुराना घृत
372	514	घ	भावप्रकाशनिघण्टु 	तैल	17	19	1	निम्नलिखित में से कौन सा अलसी तेल का गुण है	(क.) बल्य	(ख.) चक्षुष्य	(ग.) वस्ति कर्म	(घ.) सभी	(क.) बल्य (ख.) चक्षुष्य (ग.) वस्ति कर्म (घ.) सभी
373	515	घ	भावप्रकाशनिघण्टु 	सन्धान		17	0	मद्य के पर्याय है	(क.) कादम्बरी	(ख.) हाला	(ग.) वलवल्लभा	(घ.) सभी	(क.) कादम्बरी (ख.) हाला (ग.) वलवल्लभा (घ.) सभी
374	516	ख	भावप्रकाशनिघण्टु 	सन्धान		23	0	सुरा है	(क.) पकाई हुई औषध तथा जल से साधित मद्य	(ख.) शालि तथा साठी धान्यचूर्ण से बनी मद्य	(ग.) ईख से बनी मद्य	(घ.) कोई भी नहीं	(क.) पकाई हुई औषध तथा जल से साधित मद्य (ख.) शालि तथा साठी धान्यचूर्ण से बनी मद्य (ग.) ईख से बनी मद्य (घ.) कोई भी नहीं
375	517	क	भावप्रकाशनिघण्टु 	सन्धान		24	0	वारूणी	(क.) पुनर्नवा एवं शालि धान्य	(ख.) शालि एवं साठी धान्य	(ग.) ईख से निर्मित	(घ.) औषध से निर्मित	(क.) पुनर्नवा एवं शालि धान्य (ख.) शालि एवं साठी धान्य (ग.) ईख से निर्मित (घ.) औषध से निर्मित
376	518	घ	भावप्रकाशनिघण्टु 	मधु		1	1	मधु निम्न में से किसका पर्याय है	(क.) वरटी	(ख.) भृगंवान्त	(ग.) पुष्परसोद्भव	(घ.) सभी	(क.) वरटी (ख.) भृगंवान्त (ग.) पुष्परसोद्भव (घ.) सभी
377	519	घ	भावप्रकाशनिघण्टु 	मधु		6	0	मधु के भेद	(क.) 2	(ख.) 4	(ग.) 6	(घ.) 8	(क.) 2 (ख.) 4 (ग.) 6 (घ.) 8
378	520	घ	भावप्रकाशनिघण्टु 	मधु		29	0	मधूच्छिष्टं के पर्याय	(क.) सिक्थक	(ख.) मदनक	(ग.) मधूषित	(घ.) सभी	(क.) सिक्थक (ख.) मदनक (ग.) मधूषित (घ.) सभी
379	521	घ	भावप्रकाशनिघण्टु 	इक्षु		1	0	इक्षु के पर्याय	(क.) दीर्घच्छद	(ख.) असिपत्र	(ग.) मधुतृण	(घ.) सभी	(क.) दीर्घच्छद (ख.) असिपत्र (ग.) मधुतृण (घ.) सभी
380	522	घ	भावप्रकाशनिघण्टु 	इक्षु	3	4	0	इक्षु के भेद	(क.) 3	(ख.) 7	(ग.) 10	(घ.) 13	(क.) 3 (ख.) 7 (ग.) 10 (घ.) 13
381	523	ग	भावप्रकाशनिघण्टु 	इक्षु		1	0	कौन सा इक्षु निम्न में से किसका पर्याय नहीं है	(क.) मूरि रस	(ख.) गूढ़मूल	(ग.) काण्डेक्षु	(घ.) असिपत्र	(क.) मूरि रस (ख.) गूढ़मूल (ग.) काण्डेक्षु (घ.) असिपत्र
382	524	ग	भावप्रकाशनिघण्टु 	इक्षु		28	0	गुड़ का शुण्ठी के साथ अनुपान	(क.) कफनाशक	(ख.) पितनाशक	(ग.) वातनाशक	(घ.) कोई भी नहीं	(क.) कफनाशक (ख.) पितनाशक (ग.) वातनाशक (घ.) कोई भी नहीं
383	525	ग	भावप्रकाशनिघण्टु 	भेषज विधान प्र.	1	14	0	मागधमान अनुसार द्रोण	(क.) 2 आढक	(ख.) 3 आढक	(ग.) 4 आढ़क	(घ.) 6 आढक	(क.) 2 आढक (ख.) 3 आढक (ग.) 4 आढ़क (घ.) 6 आढक
384	526	ख	भावप्रकाशनिघण्टु 	भेषज विधान प्र.	1	25	0	कलिंग मान अनुसार 8 रत्ती-	(क.) 1 शाण	(ख.) 1 माशा	(ग.) 1 कोल	(ग.) 1 कोल	(क.) 1 शाण (ख.) 1 माशा (ग.) 1 कोल (ग.) 1 कोल
385	527	ख	भावप्रकाशनिघण्टु 	भेषज विधान प्र.	2	1	0	कषाय के प्रकार	(क.) 3	(ख.) 5	(ग.) 7	(घ.) 9	(क.) 3 (ख.) 5 (ग.) 7 (घ.) 9
386	528	क	भावप्रकाशनिघण्टु 	भेषज विधान प्र.	2	5	0	स्वरस की मात्रा	(क.)अर्द्धपल	(ख.) 1 पल	(ग.) 1 1/2 पल	(घ.) 2 पल	(क.)अर्द्धपल (ख.) 1 पल (ग.) 1 1/2 पल (घ.) 2 पल
387	529	ग	भावप्रकाशनिघण्टु 	भेषज विधान प्र.	2	8	1	हिम बनाने के लिए द्रव्य की मात्रा कितनी चाहिए	(क.) 2 पल	(ख.) 4 पल	(ग.) 6 पल	(घ.) 8 पल	(क.) 2 पल (ख.) 4 पल (ग.) 6 पल (घ.) 8 पल
388	530	ख	भावप्रकाशनिघण्टु 	भेषज विधान प्र.	2	9	1	मन्थ में द्रव्य मात्रा कितनी सम्यक् है	(क.) 2 पल	(ख.) 4 पल	(ग.) 6 पल	(घ.) 8 पल	(क.) 2 पल (ख.) 4 पल (ग.) 6 पल (घ.) 8 पल
389	531	ग	भावप्रकाशनिघण्टु 	भेषज विधान प्र.	2	10	0	फाण्ट बनाने हेतु द्रव्य मात्रा	(क.) 4 पल	(ख.) 8 पल	(ग.) 1 कुडव	(घ.) 1 प्रस्थ	(क.) 4 पल (ख.) 8 पल (ग.) 1 कुडव (घ.) 1 प्रस्थ
390	532	क	भावप्रकाशनिघण्टु 	भेषज विधान प्र.	2	12	0	कल्क की मात्रा	(क.) 1 कर्ष	(ख.) 1 पल	(ग.) 2 कर्ष	(घ.) 3 पल	(क.) 1 कर्ष (ख.) 1 पल (ग.) 2 कर्ष (घ.) 3 पल
391	533	ख	भावप्रकाशनिघण्टु 	भेषज विधान प्र.	2	11	0	फाण्ट की सम्यक् मात्रा	(क.) 1 पल	(ख.) 2 पल	(ग.) 4 पल	(घ.) 6 पल	(क.) 1 पल (ख.) 2 पल (ग.) 4 पल (घ.) 6 पल
392	534	घ	भावप्रकाशनिघण्टु 	भेषज विधान प्र.	2	9	0	मन्थ की मात्रा	(क.) 1/2 पल	(ख.) 1 पल	(ग.) 11/2 पल	(घ.) 2 पल	(क.) 1/2 पल (ख.) 1 पल (ग.) 11/2 पल (घ.) 2 पल
393	535	ख	भावप्रकाशनिघण्टु 	भेषज विधान प्र.	2	14	0	चूर्ण की मात्रा	(क.) 1/2 कर्ष	(ख.) 1 कर्ष	(ग.) 1/2 पल	(घ.) 1 पल	(क.) 1/2 कर्ष (ख.) 1 कर्ष (ग.) 1/2 पल (घ.) 1 पल
394	536	ख	भावप्रकाशनिघण्टु 	भेषज विधान प्र.	2	17	0	वात सम्बन्धी रोगों में चूर्ण अवलेह वटी एवं कल्क के साथ अनुपान की मात्रा	(क.) 1 पल	(ख.) 2 पल	(ग.) 3 पल	(घ.) 4 पल	(क.) 1 पल (ख.) 2 पल (ग.) 3 पल (घ.) 4 पल
395	537	क	भावप्रकाशनिघण्टु 	भेषज विधान प्र.	2	26	0	क्षीरपाक में द्रव्य दुग्ध जल की मात्रा	(क.) 1: 8: 32	(ख.) 1: 4: 8	(ग.) 1: 2: 4	(घ.) 1: 8: 64	(क.) 1: 8: 32 (ख.) 1: 4: 8 (ग.) 1: 2: 4 (घ.) 1: 8: 64
396	538	घ	भावप्रकाशनिघण्टु 	भेषज विधान प्र.	2	42	0	अवलेह के साथ उतम अनुपान है	(क.) दुग्ध	(ख.) इक्षु रस	(ग.) पंचमूल क्वाथ	(घ.) सभी	(क.) दुग्ध (ख.) इक्षु रस (ग.) पंचमूल क्वाथ (घ.) सभी
397	539	ख	भावप्रकाशनिघण्टु 	भेषज विधान प्र.	2	62	1	स्नेह परिपाक के कितने प्रकार होते हैं	(क.) 2	(ख.) 3	(ग.)4	(घ.) 6	(क.) 2 (ख.) 3 (ग.)4 (घ.) 6
398	540	क	भावप्रकाशनिघण्टु 	भेषज विधान प्र.	2	70	0	सीधू के प्रकार	(क.) 2	(ख.) 3	(ग.) 4	(घ.) कोई नहीं	(क.) 2 (ख.) 3 (ग.) 4 (घ.) कोई नहीं
399	541	घ	भावप्रकाशनिघण्टु 	भेषज विधान प्र.	2	72	0	वारूणी	(क.) ताड रस सन्धान से बनी मद्य	(ख.) खजूर रस सन्धान से बनी मद्य	(ग.) जौ रस से बनी मद्य	 घ. क-ख	(क.) ताड रस सन्धान से बनी मद्य (ख.) खजूर रस सन्धान से बनी मद्य (ग.) जौ रस से बनी मद्य  घ. क-ख
400	542	घ	भावप्रकाशनिघण्टु 	भेषज विधान प्र.	2	75, 76	0	चुक्र	(क.) जो मद्य अम्ल हो जाए	(ख.) अम्ल हुई मद्य के बिगड जाने पर जिसका सन्धान किया जाए	(ग.) गुड का जल, तैल, कन्द, शाक, और फल का सन्धान करके जो अम्ल हो जाए 	(घ.) सभी कथन सही है	(क.) जो मद्य अम्ल हो जाए (ख.) अम्ल हुई मद्य के बिगड जाने पर जिसका सन्धान किया जाए (ग.) गुड का जल, तैल, कन्द, शाक, और फल का सन्धान करके जो अम्ल हो जाए  (घ.) सभी कथन सही है
401	543	क	भावप्रकाशनिघण्टु 	भेषज विधान प्र.	2	69	1	अरिष्ट बनाने की विधि में यदि द्रव पदार्थ की मात्रा नहीं कही गई हो, तो कितनी मात्रा लेनी चाहिए	(क.) 1 द्रोण	(ख.) 1 तुला	(ग.) 1/2 तुला	(घ.) 8 पल	(क.) 1 द्रोण (ख.) 1 तुला (ग.) 1/2 तुला (घ.) 8 पल
402	544	ग	भावप्रकाशनिघण्टु 	धात्वादि. प्र.	3	25. 26	0	गजपुट का प्रमाण 	(क.) 20 अंगुल	(ख.) 25 अंगुल	(ग.) 30 अंगुल	(घ.) कोई नहीं	(क.) 20 अंगुल (ख.) 25 अंगुल (ग.) 30 अंगुल (घ.) कोई नहीं
403	545	ख	भावप्रकाशनिघण्टु 	धात्वादि. प्र.	3	27	0	वराह पुट का प्रमाण है	(क.) 30 अंगुल	(ख.) अरत्नि मात्रा	(ग.) बालिशत	(घ.) कोई नहीं	(क.) 30 अंगुल (ख.) अरत्नि मात्रा (ग.) बालिशत (घ.) कोई नहीं
404	546	क	भावप्रकाशनिघण्टु 	धात्वादि. प्र.	3	27	0	कुक्कुट पुट का प्रमाण	(क.) 1 बालिशत	(ख.) 1 अरत्नि	(ग.) 17 अंगुल	(घ.) 30 अंगुल	(क.) 1 बालिशत (ख.) 1 अरत्नि (ग.) 17 अंगुल (घ.) 30 अंगुल
405	547	ग	भावप्रकाशनिघण्टु 	धात्वादि. प्र.	3	43	1	मारण योग्य चांदी के कितने गुण होने चाहिए	(क.) 5	(ख.) 7	(ग.) 9	(घ.) 12	(क.) 5 (ख.) 7 (ग.) 9 (घ.) 12
406	548	घ	भावप्रकाशनिघण्टु 	धात्वादि. प्र.	3	57	0	ताम्र के दोष	(क.) 2	(ख.) 4	(ग.) 6	(घ.) 8	(क.) 2 (ख.) 4 (ग.) 6 (घ.) 8
407	549	घ	भावप्रकाशनिघण्टु 	धात्वादि. प्र.	3	71	0	वंग के भेद	(क.)6	(ख.) 5	(ग.) 4	(घ.) 2	(क.)6 (ख.) 5 (ग.) 4 (घ.) 2
408	550	क	भावप्रकाशनिघण्टु 	स्नेहपान प्र.	4	6	0	दीप्ताग्नि पुरूष के लिए स्नेहपान मात्रा होती है	(क.) 1 पल	(ख.) 3 कर्ष	(ग.) 2 कर्ष	(घ.) 1 तोला	(क.) 1 पल (ख.) 3 कर्ष (ग.) 2 कर्ष (घ.) 1 तोला
409	551	ख	भावप्रकाशनिघण्टु 	स्नेहपान प्र.	4	6	0	मध्यमाग्नि पुरूष के लिए सम्यक् स्नेहमात्रा	(क.) 4 कर्ष	(ख.) 3 कर्ष	(ग.) 2 कर्ष	(घ.) 1 कर्ष	(क.) 4 कर्ष (ख.) 3 कर्ष (ग.) 2 कर्ष (घ.) 1 कर्ष
410	552	ग	भावप्रकाशनिघण्टु 	स्नेहपान प्र.	4	6	0	हीन अग्नि पुरूष के लिए स्नेह की सम्यक् मात्रा	(क.) 4 तोला	(ख.) 3 तोला	(ग.) 2 तोला	(घ.) 1 तोला	(क.) 4 तोला (ख.) 3 तोला (ग.) 2 तोला (घ.) 1 तोला
411	553	क	भावप्रकाशनिघण्टु 	स्नेहपान प्र.	4	7	1	महती स्नेहमात्रा कौन सी है	(क.) 1 दिन एवं 1 रात्रि में जो पच जाए।	(ख.) 1 दिन में पचने वाली मात्रा	(ग.) आधे दिन में पचने वाली मात्रा	(घ.) 4 घंटे में पचने वाली मात्रा	(क.) 1 दिन एवं 1 रात्रि में जो पच जाए। (ख.) 1 दिन में पचने वाली मात्रा (ग.) आधे दिन में पचने वाली मात्रा (घ.) 4 घंटे में पचने वाली मात्रा
412	554	क	भावप्रकाशनिघण्टु 	स्नेहपान प्र.	4	8	1	स्नेह की कौन सी मात्रा अग्निदीपक एवं वीर्य वर्धक है	(क.) कनिष्ठा	(ख.) मध्यमा	(ग.) ज्येष्ठा	(घ.) काई भी नहीं	(क.) कनिष्ठा (ख.) मध्यमा (ग.) ज्येष्ठा (घ.) काई भी नहीं
413	555	क	भावप्रकाशनिघण्टु 	स्नेहपान प्र.	4	20	0	घृतपान पश्चात् अनुपान	(क.) उष्ण जल	(ख.) तैल	(ग.) मांड	(घ.)यूष	(क.) उष्ण जल (ख.) तैल (ग.) मांड (घ.)यूष
414	556	ख	भावप्रकाशनिघण्टु 	स्नेहपान प्र.	4	20	0	वसा एवं मज्जा पीने के पश्चात अनुपान	(क.) शीतल जल	(ख.) मांड	(ग.) तैल	(घ.) उष्ण जल	(क.) शीतल जल (ख.) मांड (ग.) तैल (घ.) उष्ण जल
415	557	ग	भावप्रकाशनिघण्टु 	स्नेहपान प्र.	4	25	0	स्नेंह के पचने पर चिकित्सा	(क.) वमन	(ख.) विरेचन	(ग.) उष्ण जल पान	(घ.) कोई नहीं	(क.) वमन (ख.) विरेचन (ग.) उष्ण जल पान (घ.) कोई नहीं
416	558	ख	भावप्रकाशनिघण्टु 	पंचकर्म प्र.	5	25	0	वमन अतियोग मे चिकित्सा	(क.) पुनः वमन औषध प्रयोग	(ख.) मृदु विरेचन	(ग.) तीक्ष्ण विरेचन	(घ.) नस्य	(क.) पुनः वमन औषध प्रयोग (ख.) मृदु विरेचन (ग.) तीक्ष्ण विरेचन (घ.) नस्य
417	559	ख	भावप्रकाशनिघण्टु 	पंचकर्म प्र.	5	36	1	विरेचन करवाने हेतु उतम ऋतुएं कौनसी हैं	(क.) शिशिर बसन्त	(ख.) बसन्त शारद	(ग.) हेमन्त. वर्षा	(घ.) हेमन्त शिशिर	(क.) शिशिर बसन्त (ख.) बसन्त शारद (ग.) हेमन्त. वर्षा (घ.) हेमन्त शिशिर
418	560	ग	भावप्रकाशनिघण्टु 	पंचकर्म प्र.	5	85	0	मात्रा वस्ति में स्नेह की मात्रा	(क.) 1 पल	(ख.) 2 पल	(ग.) दोनो	(घ.) कोई नहीं	(क.) 1 पल (ख.) 2 पल (ग.) दोनो (घ.) कोई नहीं
419	561	घ	भावप्रकाशनिघण्टु 	पंचकर्म प्र.	5	85-86	0	अनुवासन वस्ति के अयोग्य	(क.) मेह रोग	(ख.) कुष्ठ	(ग.) उदर रोग	(घ.) सभी	(क.) मेह रोग (ख.) कुष्ठ (ग.) उदर रोग (घ.) सभी
420	562	ख	भावप्रकाशनिघण्टु 	पंचकर्म प्र.	5	88-89	1	बस्ति हेतु 6 वर्ष तक के लिए बस्ति की लम्बाई कितनी होनी चाहिए	(क.) 6 अंगुल	(ख.) 8 अंगुल	(ग.) 10 अंगुल	(घ.) 12 अंगुल	(क.) 6 अंगुल (ख.) 8 अंगुल (ग.) 10 अंगुल (घ.) 12 अंगुल
421	563	ख	भावप्रकाशनिघण्टु 	पंचकर्म प्र.	5	89	0	6-8-12 अंगुल लम्बाई का वस्ति नेत्र का सही क्रम बताएँ	(क.) मुद्ग, कोल, कलाय	(ख.) मुद्ग, कलाय, कोल	(ग.) मुद्ग, कलाय, कोलास्थि	(घ.) मुद्ग, कोलास्थि, कलाय	(क.) मुद्ग, कोल, कलाय (ख.) मुद्ग, कलाय, कोल (ग.) मुद्ग, कलाय, कोलास्थि (घ.) मुद्ग, कोलास्थि, कलाय
422	564	क	भावप्रकाशनिघण्टु 	पंचकर्म प्र.	5	199	1	रेचन नस्य के भेद कितने हैं	(क.) 2	(ख.) 3	(ग.) 4	(घ.) 5	(क.) 2 (ख.) 3 (ग.) 4 (घ.) 5
423	565	ख	भावप्रकाशनिघण्टु 	पंचकर्म प्र.	5	197	1	नस्य कर्म में तीक्ष्ण औषधि की मात्रा	(क.) 1/2 शाण	(ख.) 1 शाण	(ग.) 1 1/2 शाण	(घ.) 2 शाण	(क.) 1/2 शाण (ख.) 1 शाण (ग.) 1 1/2 शाण (घ.) 2 शाण
424	566	क	भावप्रकाशनिघण्टु 	पंचकर्म प्र.	5	211	1	स्नेह नस्य के भेद कितने हैं	(क.) 2	(ख.) 3	(ग.) 4	(घ.) कोई नहीं	(क.) 2 (ख.) 3 (ग.) 4 (घ.) कोई नहीं
425	567	ग	भावप्रकाशनिघण्टु 	पंचकर्म प्र.	5	212	0	उत्तम अर्श नस्य की मात्रा	(क.) 2 शाण	(ख.) 4 शाण	(ग.) 8 शाण	(घ.) 10 शाण	(क.) 2 शाण (ख.) 4 शाण (ग.) 8 शाण (घ.) 10 शाण
426	568	ग	भावप्रकाशनिघण्टु 	पंचकर्म प्र.	5	227	0	प्रतिमर्श नस्य की मात्रा	(क.) अर्द्ध बिन्दू	(ख.) 1 बिन्दू	(ग.) 2 बिन्दू	(घ.) 4 बिन्दू	(क.) अर्द्ध बिन्दू (ख.) 1 बिन्दू (ग.) 2 बिन्दू (घ.) 4 बिन्दू
427	569	ग	भावप्रकाशनिघण्टु 	पंचकर्म प्र.	5	228	1	प्रतिमर्श देने का क्या समय है	(क.) 10	(ख.) 12	(ग.) 14	(घ.) 20	(क.) 10 (ख.) 12 (ग.) 14 (घ.) 20
428	570	ख	भावप्रकाशनिघण्टु 	धूम्रपान प्र.	6	1	1	धूम्रपान के प्रकार कितने हैं	(क.) 4	(ख.) 6	(ग.) 7	(घ.) 8	(क.) 4 (ख.) 6 (ग.) 7 (घ.) 8
429	571	घ	भावप्रकाशनिघण्टु 	धूम्रपान प्र.	6	12	0	शमन संज्ञक धूम्रपान नली की लम्बाई	(क.) 26	(ख.) 28	(ग.) 32	(घ.) 40	(क.) 26 (ख.) 28 (ग.) 32 (घ.) 40
430	572	ख	भावप्रकाशनिघण्टु 	धूम्रपान प्र.	6	14	0	वामनीय एवं व्रण नाडी नली की लम्बाई	(क.) 8 अंगुल	(ख.) 10 अंगुल	(ग.) 12 अंगुल	(घ.) 14 अंगुल	(क.) 8 अंगुल (ख.) 10 अंगुल (ग.) 12 अंगुल (घ.) 14 अंगुल
431	573	ग	भावप्रकाशनिघण्टु 	धूम्रपान प्र.	6	29	1	गण्डूष के कितने भेद हैं	(क.) 2	(ख.) 3	(ग.) 4	(घ.) 5	(क.) 2 (ख.) 3 (ग.) 4 (घ.) 5
432	574	ग	भावप्रकाशनिघण्टु 	धूम्रपान प्र.	6	31	0	गण्डूष धारण करने हेतु चूर्ण की मात्रा	(क.) 1/2 कोल	(ख.) 1 कर्ष	(ग.) 1 कोल	(घ.) 1/2 कर्ष	(क.) 1/2 कोल (ख.) 1 कर्ष (ग.) 1 कोल (घ.) 1/2 कर्ष
433	575	ख	भावप्रकाशनिघण्टु 	धूम्रपान प्र.	6	31	0	कवल धारण करने के लिए कल्क किस मात्रा	(क.) 1/2 कर्ष	(ख.) 1 कर्ष	(ग.) 2 कर्ष	(घ.) 1कोल	(क.) 1/2 कर्ष (ख.) 1 कर्ष (ग.) 2 कर्ष (घ.) 1कोल
434	576	क	भावप्रकाशनिघण्टु 	धूम्रपान प्र.	6	40	1	स्वेद के कितने प्रकार हैं	(क.) 4	(ख.) 10	(ग.) 13	(घ.) 14	(क.) 4 (ख.) 10 (ग.) 13 (घ.) 14
435	577	ग	भावप्रकाशनिघण्टु 	धूम्रपान प्र.	6	78	1	मूर्द्धतैल के कितने प्रकार हैं	(क.) 2	(ख.) 3	(ग.) 4	(घ.) 5	(क.) 2 (ख.) 3 (ग.) 4 (घ.) 5
436	578	ख	भावप्रकाशनिघण्टु 	धूम्रपान प्र.	6	92	1	लेप के कितने प्रकार हैं	(क.) 2	(ख.) 3	(ग.) 4	(घ.) कोई नहीं	(क.) 2 (ख.) 3 (ग.) 4 (घ.) कोई नहीं
437	579	ग	भावप्रकाशनिघण्टु 	धूम्रपान प्र.	6	152	1	भावप्रकाश ने नेत्र चिकित्सा कितने प्रकार की बताई है	(क.) 3	(ख.) 5	(ग.) 7	(घ.) 9	(क.) 3 (ख.) 5 (ग.) 7 (घ.) 9
438	580	ख	भावप्रकाशनिघण्टु 	धूम्रपान प्र.	6	143	1	सेंक करने के लिए नेत्र एवं धार में कितनी दूरी सम्यक् है	(क.) 2 अंगुल	(ख.) 4 अंगुल	(ग.) 6 अंगुल	(घ.) 3 अंगुल	(क.) 2 अंगुल (ख.) 4 अंगुल (ग.) 6 अंगुल (घ.) 3 अंगुल
439	581	क	भावप्रकाशनिघण्टु 	धूम्रपान प्र.	6	175	0	वर्त्म गत रोगों में कितनी वाक शत तक तर्पण करना चाहिए	(क.) 100	(ख.) 500	(ग.) 600	(घ.) 700	(क.) 100 (ख.) 500 (ग.) 600 (घ.) 700
440	582	ख	भावप्रकाशनिघण्टु 	धूम्रपान प्र.	6	199	1	अंजन के कितने भेद हैं	(क.) 2	(ख.) 3	(ग.) 4	(घ.) 5	(क.) 2 (ख.) 3 (ग.) 4 (घ.) 5
441	583	ग	भावप्रकाशनिघण्टु 	धूम्रपान प्र.	6	199	0	रसरूप, चूर्ण रूप तथा वर्त्ति रूप किसके भेद हैं	(क.) पुटपाक	(ख.) तर्पण	(ग.) अंजन	(घ.) सेक	(क.) पुटपाक (ख.) तर्पण (ग.) अंजन (घ.) सेक
442	584	ख	भावप्रकाशनिघण्टु 	धूम्रपान प्र.	6	237	1	भावप्रकाश के अनुसार भेषज-भक्षण-समय कितने बताए गए हैं	(क.) 3	(ख.) 5	(ग.) 7	(घ.) 11	(क.) 3 (ख.) 5 (ग.) 7 (घ.) 11
443	585	ग	भावप्रकाशनिघण्टु 	रोगीपरीक्षा प्र.	7	1	0	भावप्रकाश में रोगी की परीक्षा किस आचार्य सम बताई है	(क.) चरक	(ख.) सुश्रुत	(ग.) वाग्भट्ट	(घ.) माधव	(क.) चरक (ख.) सुश्रुत (ग.) वाग्भट्ट (घ.) माधव
